date,Period,Personal consumption expenditures (PCE),PCE excluding food and energy,FT core
2011-11-01,One year,2.699259844940808,1.827861579414386,2.133999242346591
2011-10-01,One year,2.693632332390701,1.7447219661717157,2.1449365293549203
2011-09-01,One year,3.0190303779583183,1.8508219696126922,2.0904082715218486
2011-08-01,One year,2.97672979602661,1.8396305158310515,2.0167479198009577
2011-07-01,One year,2.8756998384562653,1.7344517595160778,1.9917632536697014
2011-06-01,One year,2.788451955127851,1.5863290518787603,1.83952417681575
2011-05-01,One year,2.7662471357885248,1.5235611430609315,1.8457101782589147
2011-04-01,One year,2.488096556306057,1.394700139470014,1.7260191348072884
2011-03-01,One year,2.110546083025893,1.2145703792183526,1.5530716386802115
2011-02-01,One year,1.8450307320212092,1.211904389240439,1.4780679318262435
2011-01-01,One year,1.5598650927487419,1.1234446334258403,1.3151303575577575
2010-12-01,One year,1.477668197333757,1.0567483975077299,1.2172377125747307
2010-11-01,One year,1.307196813777295,1.1215791834903546,1.2104068190664443
2010-10-01,One year,1.3584198610352136,1.0787813475225216,1.3705001242391346
2010-09-01,One year,1.4195512964041028,1.296828347698733,1.5286152324441313
2010-08-01,One year,1.4823951558645305,1.4176232237384172,1.6520169753849507
2010-07-01,One year,1.6373900721981096,1.4705882352941197,1.8131294712238755
2010-06-01,One year,1.5622188231059877,1.555570639876912,1.7968361912323139
2010-05-01,One year,2.208469571317047,1.6368558773887418,1.8427234164784245
2010-04-01,One year,2.2821224304887036,1.602974685696797,1.7692892668086055
2010-03-01,One year,2.3727160339801956,1.776969834687261,1.77173805997854
2010-02-01,One year,2.1163301837627118,1.6986538111697285,1.6000602261895531
2010-01-01,One year,2.3017206156081076,1.6909037117953507,1.6008561334343376
2009-12-01,One year,2.0897182682921223,1.5095155217326988,1.4996951923728874
2009-11-01,One year,1.4606120122357262,1.3734764416954683,1.4792202007218795
2009-10-01,One year,0.013385238313014306,1.2398995351797275,1.2942006287283976
2009-09-01,One year,-1.0227486786264384,0.7251804439602294,1.1143387482308222
2009-08-01,One year,-1.1001197711041013,0.650944039261136,1.19627744125662
2009-07-01,One year,-1.4660091971854479,0.6255829295479847,1.2612996867633262
2009-06-01,One year,-1.0186246896812674,0.7201458523245109,1.3640984461905703
2009-05-01,One year,-0.8892128279883452,0.8223026759099565,1.423619626263703
2009-04-01,One year,-0.5675739591662123,0.9279176201372915,1.5905327307367774
2009-03-01,One year,-0.5257516782309564,0.7624586429151986,1.5312527817764865
2009-02-01,One year,-0.13124844425335436,0.8878386748950433,1.6396123811701235
2009-01-01,One year,-0.11110355304627685,0.9059281457752075,1.5664317295298722
2008-12-01,One year,0.1295690125477409,1.1378278877128443,1.6750699752594183
2008-11-01,One year,0.9250293343662039,1.3902658335831084,1.9039959619177083
2008-10-01,One year,2.671843148033622,1.634402143781194,2.2200625347355283
2008-09-01,One year,3.6678383532060534,2.043983277553243,2.6715942705456506
2008-08-01,One year,3.980627306273061,2.2179385944539884,2.698184893395096
2008-07-01,One year,4.1356550235977,2.244499232451048,2.6708764512483496
2008-06-01,One year,3.8114389395462815,2.2140952025996232,2.556613699638057
2008-05-01,One year,3.28214393255044,2.148931950488233,2.529043734158723
2008-04-01,One year,3.139518676825872,2.0837226686600707,2.4591292456522478
2008-03-01,One year,3.191142571075977,2.1697429059349242,2.4609288854511533
2008-02-01,One year,3.2729227281756486,2.072405395279126,2.417028014990339
2008-01-01,One year,3.3874068170097056,2.193044212897775,2.4209339476769802
2007-12-01,One year,3.4716342082980503,2.4033930254476985,2.5783881788977885
2007-11-01,One year,3.5996270550330003,2.335842200882417,2.493089433480929
2007-10-01,One year,3.088474888432386,2.183509194344114,2.413618655037421
2007-09-01,One year,2.5346870509528645,2.1023258013786976,2.296939273236439
2007-08-01,One year,1.8737151248164452,1.9848413074372357,2.1723351864636213
2007-07-01,One year,2.1247260128685537,2.0411069445103704,2.379064600736599
2007-06-01,One year,2.317634121250096,1.9872662913073282,2.3829624764672084
2007-05-01,One year,2.352983013477791,2.075642460761658,2.4500247471834466
2007-04-01,One year,2.3307779164438087,2.210973687980521,2.536655603397321
2007-03-01,One year,2.564898622023751,2.3769893065418093,2.7420560087396573
2007-02-01,One year,2.3892132465543643,2.5564668163642756,2.772888127723512
2007-01-01,One year,2.133263102449298,2.5004510193036356,2.7150827354136675
2006-12-01,One year,2.28675223442518,2.315601682758944,2.5629467520323654
2006-11-01,One year,1.9246731063020945,2.284218020344383,2.4924834502157225
2006-10-01,One year,1.6769701698577413,2.49691514843579,2.620636022725986
2006-09-01,One year,2.080026932140629,2.6060054595086397,2.588666062995822
2006-08-01,One year,3.335882588586626,2.671351969164552,2.806310464739158
2006-07-01,One year,3.4273456353752745,2.545755451713394,2.771744950832087
2006-06-01,One year,3.5116279069767433,2.595788242176087,2.8131297030731046
2006-05-01,One year,3.3215348626437593,2.408565958121451,2.6075428816195094
2006-04-01,One year,3.102827101944795,2.362185479830373,2.5638887781776796
2006-03-01,One year,2.9136712749615916,2.1679288449539444,2.4702358773392206
2006-02-01,One year,3.0222353695212716,2.1377060439560376,2.432349397617381
2006-01-01,One year,3.2469378422139115,2.1424798221152073,2.4967524063293336
2005-12-01,One year,2.8836276778752716,2.2808812832114915,2.5932802417920486
2005-11-01,One year,2.9384085787166656,2.306030491944953,2.5610642982658467
2005-10-01,One year,3.5513623707239628,2.2652200269698546,2.468982913150576
2005-09-01,One year,3.8300209727354413,2.1932652251537283,2.4671338694598104
2005-08-01,One year,3.040802541715655,2.1588721197441147,2.4223447938025027
2005-07-01,One year,2.6794318252925415,2.1149688098019213,2.3482515890191578
2005-06-01,One year,2.341195776076962,2.0863658418243474,2.279045422668709
2005-05-01,One year,2.5689663835988163,2.1768927877186863,2.2585879523809194
2005-04-01,One year,2.844503818718008,2.1075091712210914,2.326534635736842
2005-03-01,One year,2.7475094382504857,2.2556108789751512,2.466220027708495
2005-02-01,One year,2.598732880610047,2.1754385964912335,2.404711727600609
2005-01-01,One year,2.5320305668554797,2.1714300058992477,2.3592487502290727
2004-12-01,One year,2.793715412505563,2.066266500559976,2.341646265778214
2004-11-01,One year,2.9656262749897917,2.0625440983771806,2.303416857500771
2004-10-01,One year,2.7000114894105867,1.9820842795861695,2.198833533854102
2004-09-01,One year,2.2739169847937464,1.949086128877318,2.2102850975430774
2004-08-01,One year,2.3911679196711084,1.8999038023391102,2.1435635082534765
2004-07-01,One year,2.6845378842397434,1.9755433060888266,2.2710118776326085
2004-06-01,One year,2.890910965613251,2.1100637719454274,2.263492327082853
2004-05-01,One year,2.7095375722543276,2.0057452271398284,2.1924013128545443
2004-04-01,One year,2.2592244145734797,2.012448925039127,2.191936893907743
2004-03-01,One year,1.8964297201672613,1.860488824323972,2.101925615220844
2004-02-01,One year,2.000619147124838,1.8532700260376758,1.9531770482800037
2004-01-01,One year,2.212406575044381,1.8289877300613644,1.975709386373541
2003-12-01,One year,2.122877447350301,1.637100796807655,1.9022755970829635
2003-11-01,One year,1.9961767039026184,1.6053460327213953,1.8046187892329053
2003-10-01,One year,1.9682118170812675,1.5659037904610682,1.7527563079630948
2003-09-01,One year,2.141338793182139,1.464628328117799,1.7132112964104202
2003-08-01,One year,2.006715179702895,1.488856060119476,1.7566582338183823
2003-07-01,One year,1.862736114565473,1.5741646501570474,1.736535063050372
2003-06-01,One year,1.788127254837651,1.5270719942218864,1.768188748759298
2003-05-01,One year,1.8048075660055296,1.6315510715531452,1.7553942624855075
2003-04-01,One year,1.9886961093585769,1.5984481086324012,1.6964494448035492
2003-03-01,One year,2.589654580732005,1.7689015691868815,1.9179453553084516
2003-02-01,One year,2.604621615183024,1.726869043600195,1.8816612783904922
2003-01-01,One year,2.3465153584070157,1.780905673140716,1.837993319814624
2002-12-01,One year,2.133673022570763,1.7688863435205842,1.948469925814995
2002-11-01,One year,1.9299850214074616,1.6976956125504519,1.858120873488117
2002-10-01,One year,1.760451438563018,1.8055156938972532,1.8520063679159113
2002-09-01,One year,1.9328166748640692,2.43569195196931,2.1138684221804644
2002-08-01,One year,1.4029463197498964,1.6877196190874317,1.7615532688718
2002-07-01,One year,1.1921635118487883,1.5382604718029047,1.6862456731717175
2002-06-01,One year,0.9362006409067952,1.593333158625761,1.7101070749566616
2002-05-01,One year,0.9882602639782322,1.6586121762882877,2.001532830579208
2002-04-01,One year,1.187705321398647,1.5696834362275154,2.006986369383024
2002-03-01,One year,0.9433082406235406,1.448512676130457,1.945797442097882
2002-02-01,One year,0.6795650783498629,1.4328987225075644,1.8527171932986621
2002-01-01,One year,0.6659371163187893,1.4182806480552912,1.8127666455679412
2001-12-01,One year,1.0620750693969527,1.7387274051512975,2.0256855866220604
2001-11-01,One year,1.3215681534308512,1.8146631142217091,2.2128451143520027
2001-10-01,One year,1.5318816994606945,1.7873267116375275,2.2508035004494236
2001-09-01,One year,1.3130959435436198,1.2167067803146046,1.9716662596399779
2001-08-01,One year,2.0964644142072624,2.0420948801002337,2.388310453275539
2001-07-01,One year,2.101732509230585,2.1221221221221267,2.4751124374440145
2001-06-01,One year,2.3917346855763695,2.0921957353452565,2.591272123171027
2001-05-01,One year,2.557649139514332,1.9425144249434292,2.4770631110660175
2001-04-01,One year,2.3732367518108965,2.0276880603615677,2.519045142565859
2001-03-01,One year,2.108700088429374,1.9324643278618208,2.325266084252635
2001-02-01,One year,2.5371971963766025,2.0358798629308614,2.4514383642189594
2001-01-01,One year,2.701443236797746,2.005221651010698,2.4744018263045353
2000-12-01,One year,2.4847793521432493,1.8710878480466226,2.4438436006686994
2000-11-01,One year,2.566327795685593,1.900478158683843,2.4065754846365515
2000-10-01,One year,2.5148561265149088,1.8184768059705707,2.3781793696646583
2000-09-01,One year,2.5480961785462717,1.850020992185489,2.407867883608044
2000-08-01,One year,2.4754670954149827,1.8725727166562627,2.4414869882963477
2000-07-01,One year,2.6688143077328927,1.7919734804227954,2.3978570992101615
2000-06-01,One year,2.684264750925865,1.7421128562484702,2.255614879649041
2000-05-01,One year,2.3689488050804877,1.7185265881391711,2.2357237537258845
2000-04-01,One year,2.3509901473026984,1.7065358140802966,2.1648782646589155
2000-03-01,One year,2.930879964151668,1.900870492094498,2.166817791510567
2000-02-01,One year,2.568737913058099,1.7223703096165746,2.1094127419754325
2000-01-01,One year,2.1891369506148664,1.5386717682426763,1.8788720919857704
1999-12-01,One year,2.054756094140093,1.4395971317532525,1.8005650442479841
1999-11-01,One year,1.920646954763703,1.4859492803289969,1.7567081637563686
1999-10-01,One year,1.833677323336559,1.4066934477699882,1.7804687331289246
1999-09-01,One year,1.8855446269013798,1.4314169929253404,1.8013550667901002
1999-08-01,One year,1.4625639871744276,1.1468677462331833,1.5950430155479616
1999-07-01,One year,1.4181101253344468,1.2949838299043395,1.6756956433169676
1999-06-01,One year,1.3990259052728167,1.3979934033480153,1.693915110809721
1999-05-01,One year,1.282177868679041,1.2170581100452027,1.5523888809374211
1999-04-01,One year,1.35455803836267,1.2182334924532927,1.5301594297416494
1999-03-01,One year,0.9927874416631488,1.1444525840025472,1.3791006844807203
1999-02-01,One year,0.9321206806319836,1.2217733008633986,1.536487572360147
1999-01-01,One year,0.9358742365980434,1.3433042514887317,1.6104159560884994
1998-12-01,One year,0.8444010692918182,1.3536754507628284,1.6503657766198379
1998-11-01,One year,0.7211946377057599,1.2378916983540977,1.633773309917319
1998-10-01,One year,0.7226496209978444,1.250763507135316,1.625596971456138
1998-09-01,One year,0.6329651656754297,1.2067790954717907,1.4761540509921356
1998-08-01,One year,0.9339957416607542,1.433586892919831,1.7052161109027737
1998-07-01,One year,0.8750745802199046,1.1948695809600791,1.492460387854885
1998-06-01,One year,0.6865476461223418,0.9796817079628795,1.3512341038970963
1998-05-01,One year,0.9009137229227684,1.2560710098810999,1.5735337209994842
1998-04-01,One year,0.716988647679752,1.2318435754190016,1.5469206623616654
1998-03-01,One year,0.6906372374510494,1.2440526168486006,1.584730253310986
1998-02-01,One year,0.7811720431640345,1.3774722962547332,1.5570663751775244
1998-01-01,One year,1.0442111277766,1.498369504104335,1.7765120551901985
1997-12-01,One year,1.125668678662345,1.452130354027124,1.6924334439538635
1997-11-01,One year,1.264445176349284,1.4315676862656919,1.6883224178899527
1997-10-01,One year,1.4388386004676585,1.533517505778892,1.7921641722146173
1997-09-01,One year,1.6129728485302082,1.6205142695676824,1.8786667914445907
1997-08-01,One year,1.6550510078928844,1.7175410254230128,1.9960485885192711
1997-07-01,One year,1.6710718257579198,1.846677540599967,2.045550552461176
1997-06-01,One year,1.8251291774616232,1.9680843505321515,2.162591169363923
1997-05-01,One year,1.6933943148266104,1.8956469801902736,2.0934928966857296
1997-04-01,One year,1.915242196221707,1.9986609114349494,2.1821271235292543
1997-03-01,One year,2.1202030043480136,1.9371772559983877,2.1951557227016996
1997-02-01,One year,2.3205950991831883,1.9302259079210877,2.202878860406603
1997-01-01,One year,2.268743060830943,1.8539993414365297,2.250290709338797
1996-12-01,One year,2.3631039531478835,1.8603984520567607,2.152769359794236
1996-11-01,One year,2.440992239874432,1.9649213457342976,2.249183613943532
1996-10-01,One year,2.2560912998195666,1.897252502621107,2.180420060904498
1996-09-01,One year,2.211927347599074,1.9033084741858428,2.205774684783759
1996-08-01,One year,1.9941720138929828,1.72848760938198,2.1842979795601734
1996-07-01,One year,2.1164567416890177,1.88436583286369,2.2390186275659447
1996-06-01,One year,2.0290325915205862,1.85404967289991,2.2537415001874685
1996-05-01,One year,2.1300498144890727,1.8643527639355753,2.2876088881781578
1996-04-01,One year,2.1111226257272744,1.860262642385542,2.269971494279614
1996-03-01,One year,2.073623274454492,1.9591302450730979,2.4078422236554347
1996-02-01,One year,1.954019569937256,1.9726770379226302,2.3951898869222736
1996-01-01,One year,1.9738704247173313,2.0065717415115145,2.270064248185937
1995-12-01,One year,1.9539938200653781,2.144791742917779,2.421429825304536
1995-11-01,One year,1.823803549023128,2.0356755806801217,2.429757470235991
1995-10-01,One year,2.0203229523652873,2.156785069765393,2.4972772114717805
1995-09-01,One year,1.9293038316244022,2.1486242040089985,2.3450266708669725
1995-08-01,One year,1.9719662634690893,2.1695584293162855,2.3785186341829023
1995-07-01,One year,1.987033889381947,2.0392816066530943,2.239397174962539
1995-06-01,One year,2.1804080154514622,2.0923222412672096,2.2969023557664485
1995-05-01,One year,2.329415679690206,2.2302520510618136,2.3871354274574
1995-04-01,One year,2.3206846928728266,2.284196152932797,2.3844711879621494
1995-03-01,One year,2.1732866220786615,2.1999256781865326,2.352868339776218
1995-02-01,One year,2.2659529168440824,2.296896207138286,2.404882786989252
1995-01-01,One year,2.321504786293513,2.351200263071348,2.4012969952790106
1994-12-01,One year,2.1484553688512187,2.178043052252095,2.302773153095147
1994-11-01,One year,2.10624246953498,2.1894969993564612,2.3533553446911903
1994-10-01,One year,2.1056491908989505,2.265668372169776,2.4034256578717765
1994-09-01,One year,2.253287961004321,2.19273197270733,2.4030311448324775
1994-08-01,One year,2.2464324075494835,2.191516902977216,2.436035141609832
1994-07-01,One year,2.1857083570297684,2.2679977078746645,2.486904829456931
1994-06-01,One year,2.0275575398352816,2.2651374344560726,2.336984749277809
1994-05-01,One year,1.8141776908505647,2.1357049944035937,2.3701550904418083
1994-04-01,One year,1.98044274172369,2.25372205612299,2.5104122171980077
1994-03-01,One year,2.1313176685615005,2.397260273972607,2.591059243405124
1994-02-01,One year,2.0596315323844823,2.2728312765989824,2.4894460667003324
1994-01-01,One year,1.9772430516694737,2.246607164690058,2.2972567038906417
1993-12-01,One year,2.1908501620543372,2.463137242880352,2.5495221535272945
1993-11-01,One year,2.346091408591409,2.607453816741155,2.6719939238635004
1993-10-01,One year,2.3538427851981534,2.5669831791809763,2.6961992703488207
1993-09-01,One year,2.3935460581043095,2.79314073845202,2.6634205949597956
1993-08-01,One year,2.4540552437548144,2.8054158607350135,2.6487326679848193
1993-07-01,One year,2.4164095459983574,2.70730725149458,2.6126669446983843
1993-06-01,One year,2.590223485745875,2.8823282496152443,2.7512804833200777
1993-05-01,One year,2.737211841210075,2.8643442814245614,2.8007150435293617
1993-04-01,One year,2.557074731855708,2.6611408005235004,2.6508992472639523
1993-03-01,One year,2.5608031898838886,2.699576383786916,2.6985705033879923
1993-02-01,One year,2.5988502635476296,2.731375560221898,2.681961494566833
1993-01-01,One year,2.7044286216034923,2.8142235351424456,2.752837763080852
1992-12-01,One year,2.5945997793870874,2.795109346442303,2.7241772534573867
1992-11-01,One year,2.671602801416726,2.8572782410917323,2.7750064848633462
1992-10-01,One year,2.69514937359461,2.8246352501819736,2.716447738127026
1992-09-01,One year,2.5247811534500557,2.6564110697010612,2.707789987949295
1992-08-01,One year,2.7094669874537862,2.8994968473345613,3.02721315917841
1992-07-01,One year,2.811270979332225,3.087878400817481,2.978417378079588
1992-06-01,One year,2.634138434106014,3.012395503026798,2.8926030946568684
1992-05-01,One year,2.6255967265287636,3.155343701349758,3.0220665257558146
1992-04-01,One year,2.9136502967455797,3.420883016435715,3.197171163938692
1992-03-01,One year,2.822560885970503,3.288878842676309,3.089453806365599
1992-02-01,One year,2.5960658737419924,3.247205009141356,2.9666630003056538
1992-01-01,One year,2.388152410219525,3.251293865697548,2.9627384712620835
1991-12-01,One year,2.6384444991385627,3.4843716880533506,3.347858661383217
1991-11-01,One year,2.478320851399291,3.3732815204258157,3.277201868237136
1991-10-01,One year,2.3827925868675046,3.30543385862814,3.2753146999191456
1991-09-01,One year,2.776813032332746,3.4281965061920707,3.4207448924816255
1991-08-01,One year,3.0534478168264125,3.375964972923151,3.2820403026940834
1991-07-01,One year,3.497546022546443,3.522255830482141,3.6162363255522907
1991-06-01,One year,3.59013970983342,3.468160201494645,3.4598575263607807
1991-05-01,One year,3.8724911452184174,3.646344506362805,3.7094713904576615
1991-04-01,One year,3.6766570312896265,3.5506907828872727,3.5726100813642105
1991-03-01,One year,3.7064015042433813,3.651638384041239,3.6662717955020687
1991-02-01,One year,4.075768138613522,3.9332077756104096,3.9974507163058957
1991-01-01,One year,4.481410004611211,4.149980568087736,4.099740985936146
1990-12-01,One year,4.873264157761604,4.031957119109818,4.047909186370789
1990-11-01,One year,5.07895418068858,4.182897579396811,4.281825135714534
1990-10-01,One year,5.174769539424752,4.333884804966651,4.454155122287688
1990-09-01,One year,4.984894259818735,4.358171142950079,4.496912431243468
1990-08-01,One year,4.57661921832039,4.356115911159973,4.448796566962178
1990-07-01,One year,3.8984319253728654,4.068047337278098,4.123243851426455
1990-06-01,One year,3.890303897282015,4.073326780140367,4.0671452356918305
1990-05-01,One year,3.6592828295190243,3.94584406826553,4.048373736220248
1990-04-01,One year,3.8042429240730655,3.9385373129151433,4.138616131004561
1990-03-01,One year,4.276478485126827,3.97786594278554,4.257040901374204
1990-02-01,One year,4.271125137406473,3.7890290940188955,3.9756954706007432
1990-01-01,One year,4.159032286756192,3.550181970884652,3.862231016045422
1989-12-01,One year,3.906808754112435,3.67543612830614,3.8732120966935617
1989-11-01,One year,3.929762886967756,3.7246806408356217,3.8723097888176463
1989-10-01,One year,3.9442696629213527,3.733125740875072,3.9475775246882585
1989-09-01,One year,3.8777865954837285,3.750865789333466,3.8279989623029804
1989-08-01,One year,4.1522428636157755,3.9459353295123836,4.011805704785739
1989-07-01,One year,4.448120410092348,4.0595689840337945,4.153242928629527
1989-06-01,One year,4.705366602126183,4.2163153070577515,4.257258732956645
1989-05-01,One year,4.921671497230069,4.378508130741607,4.357198923117238
1989-04-01,One year,4.843991463683853,4.422390843731325,4.349376534754709
1989-03-01,One year,4.656794779361467,4.57854127238318,4.330150503535683
1989-02-01,One year,4.626400534243526,4.71325706348915,4.415818091882597
1989-01-01,One year,4.434495058333953,4.662491301322198,4.343579244077909
1988-12-01,One year,4.304364043267437,4.627500045999008,4.300834007611693
1988-11-01,One year,4.172194092038634,4.500783626809261,4.208802951000885
1988-10-01,One year,4.127667540247095,4.432578249140832,4.187181887628161
1988-09-01,One year,4.118232521455005,4.481184591405031,4.238106720332617
1988-08-01,One year,3.962541453120279,4.336891521824169,4.136831388211649
1988-07-01,One year,4.065225204774608,4.430072152229999,4.208178109187097
1988-06-01,One year,3.8015964809161797,4.274737631184405,4.127007266413746
1988-05-01,One year,3.753187925849798,4.121095952193028,3.9589375789620207
1988-04-01,One year,3.715010780591125,4.059172712710833,3.892843751954434
1988-03-01,One year,3.5986517026085054,3.995003879563212,3.800295811613804
1988-02-01,One year,3.517935325293803,3.8587833349150635,3.7722746973404675
1988-01-01,One year,3.7268277642887515,3.8571265548328166,3.906798124201657
1987-12-01,One year,3.8121236762114847,3.6166399755967333,3.8111737368225764
1987-11-01,One year,3.763086467623115,3.5335216860109937,3.7727780176576617
1987-10-01,One year,3.7523306401491654,3.5371989363533687,3.8769702540065887
1987-09-01,One year,3.6092302902949585,3.447481572481585,3.8217813279710824
1987-08-01,One year,3.5995939720465393,3.3779489648531635,3.684357428457602
1987-07-01,One year,3.3206942381361855,3.2401242787394486,3.576635433227434
1987-06-01,One year,3.108443627690556,3.1609473175447036,3.4290535023595536
1987-05-01,One year,3.1023724024253903,3.18789994182664,3.4818770623983513
1987-04-01,One year,3.0294094519147534,3.074861116506737,3.437685456080189
1987-03-01,One year,2.436631876324251,2.8255074043083113,3.1991317505755408
1987-02-01,One year,1.9418996163182156,2.8341108270060418,3.1942313525013435
1987-01-01,One year,1.585623678646925,2.890354396195777,3.213634337661811
1986-12-01,One year,1.5752212389380567,3.1971196411356173,3.190937964798774
1986-11-01,One year,1.775848460931331,3.343920771765078,3.317236576477165
1986-10-01,One year,1.8898541547107799,3.377830515178494,3.3557926509969658
1986-09-01,One year,1.8771432535828316,3.19309088027889,3.235112484320304
1986-08-01,One year,1.715511079342396,3.066693132195305,3.241951972313897
1986-07-01,One year,1.9243794573489004,3.3609925399928233,3.4222332142575875
1986-06-01,One year,2.148776834747879,3.47483396015044,3.505598275279398
1986-05-01,One year,2.046496726005724,3.5064127009614032,3.330107169627083
1986-04-01,One year,2.101523453965204,3.6856521388866477,3.4975325533546373
1986-03-01,One year,2.458340871173288,3.6214788377391955,3.546125039697844
1986-02-01,One year,3.08546059933408,3.668555240793191,3.4934941492546536
1986-01-01,One year,3.564043303734344,3.937760602054307,3.7971526641262887
1985-12-01,One year,3.6042460422566744,3.9598290073837723,3.7346000006379008
1985-11-01,One year,3.549026418486815,4.08846359193396,3.9190328629720668
1985-10-01,One year,3.394442853050699,4.0539150118324905,3.828739759458908
1985-09-01,One year,3.4660267847986996,4.120777131543136,3.9326629184780595
1985-08-01,One year,3.4317047624915276,4.065107824506328,3.8112215489333368
1985-07-01,One year,3.407218193803567,3.898203220525149,3.705659857829577
1985-06-01,One year,3.5227719087883247,4.041959788535987,3.888876163556888
1985-05-01,One year,3.425494459977226,3.9430037761041468,3.783959780591811
1985-04-01,One year,3.3116290643662936,3.826690644473251,3.7362693780300695
1985-03-01,One year,3.5552965175579305,4.191352577839415,4.044345052757051
1985-02-01,One year,3.4896834015537537,4.222025391201659,3.9595578067635273
1985-01-01,One year,3.7044823816331687,4.337768723074631,4.032668773873656
1984-12-01,One year,3.6382448583132865,4.1009262216544125,3.995785128716891
1984-11-01,One year,3.403617003295861,3.7673130193905835,3.8169406754836297
1984-10-01,One year,3.4042103036073237,3.788898143995218,3.777976638190899
1984-09-01,One year,3.3358058705096916,3.7399974324960366,3.8083654889551113
1984-08-01,One year,3.558060399829848,4.000000000000004,4.120449546071782
1984-07-01,One year,3.6821870995301085,4.193388179914059,4.175783823717087
1984-06-01,One year,3.8962991601692547,4.445555531401495,4.262879719376738
1984-05-01,One year,4.098395998620206,4.686919868084829,4.451820076055027
1984-04-01,One year,4.261345210040422,4.595262570809926,4.359915630871865
1984-03-01,One year,4.33942184479725,4.420507645394118,4.37541707166975
1984-02-01,One year,4.131871955462767,4.158154859967053,4.12523543889344
1984-01-01,One year,3.6117283143815655,3.8891461075468015,3.9657183887828626
1983-12-01,One year,3.643884183572974,4.253146573730835,4.03608109651175
1983-11-01,One year,3.743643696300189,4.507192802743511,4.253254654359054
1983-10-01,One year,3.9088091102952465,4.648979683064747,4.351536091935867
1983-09-01,One year,4.315433422501283,5.126071211678167,4.565105707670147
1983-08-01,One year,4.23871597055956,5.090868043797258,4.586150097918091
1983-07-01,One year,4.116168916364605,5.032658985757056,4.520800427241374
1983-06-01,One year,4.145042949176811,5.005934989043092,4.577764907534709
1983-05-01,One year,4.510837727006449,5.0425566083186135,4.740466110759563
1983-04-01,One year,4.834542157751593,5.462136415011637,4.972808342981729
1983-03-01,One year,4.410630867613045,5.560187115001612,4.991117334518108
1983-02-01,One year,4.5447311583494425,5.886867935060704,5.144032645214801
1983-01-01,One year,4.681549722937991,5.902542669686425,5.354599317732674
1982-12-01,One year,4.814882782034217,5.82832174403308,5.3525083843917045
1982-11-01,One year,4.979291302346988,5.882907736200508,5.33402108577874
1982-10-01,One year,5.225779587304526,6.109332384679238,5.551375809904992
1982-09-01,One year,5.112355634048278,6.069426219730416,5.486192865890297
1982-08-01,One year,5.456585776406219,6.370971615196193,5.795001537534676
1982-07-01,One year,5.789498447351083,6.592529916596147,6.007300541838377
1982-06-01,One year,5.800771542849029,6.54473818615172,5.871043226761964
1982-05-01,One year,5.458001663300456,6.540708332314918,5.626613382088127
1982-04-01,One year,5.3058691553094475,6.694066399232149,5.905531206589252
1982-03-01,One year,5.712573414838776,6.952321981424155,6.147397661276468
1982-02-01,One year,6.177279969101524,7.078103207810317,6.411272631279696
1982-01-01,One year,6.92984808953695,7.445874413587225,6.872428046196595
1981-12-01,One year,7.31887447379434,7.718001923174242,7.194091882835961
1981-11-01,One year,7.683540226467452,7.965480372689794,7.482331969796353
1981-10-01,One year,7.980915744510779,8.184733803720327,7.687264427046912
1981-09-01,One year,8.354525997733846,8.427969061230831,7.872460312470178
1981-08-01,One year,8.698635358694828,8.73720493001881,8.115379486228239
1981-07-01,One year,8.922256956900524,8.795139528155497,8.25466585030761
1981-06-01,One year,9.110393802453192,8.901896387329158,8.348430729759677
1981-05-01,One year,9.362818980302483,9.080971551976962,8.559194930699821
1981-04-01,One year,9.721094670682193,9.20794474158089,8.590781412959583
1981-03-01,One year,9.813883697054258,9.071507685657933,8.608293171377166
1981-02-01,One year,10.392794329265039,9.47460261199117,8.67848713053135
1981-01-01,One year,10.47031569873936,9.764560099132588,9.123862206582965
1980-12-01,One year,10.56642804649012,9.647346078077756,8.831437161959347
1980-11-01,One year,10.775944885131617,9.775318578135472,8.82893052175353
1980-10-01,One year,10.643413852191694,9.612734482661638,8.767166725050728
1980-09-01,One year,10.660648109448578,9.513017365931038,8.790784280340866
1980-08-01,One year,10.614195361911444,9.229891614375347,8.53300721279583
1980-07-01,One year,10.539583628381259,9.16477647937064,8.599996390565757
1980-06-01,One year,10.522860893886651,8.948203722406577,8.650341891254019
1980-05-01,One year,10.736381686857937,8.835819163136192,8.483942913897383
1980-04-01,One year,11.01904346562,8.90384896824236,8.394774014516699
1980-03-01,One year,11.595182138660407,9.34952144629566,8.819802650121247
1980-02-01,One year,11.102558029369966,8.966398288719216,8.27445057619639
1980-01-01,One year,10.497961127481622,8.244657068765084,7.866458453353628
1979-12-01,One year,10.178437546858595,7.978309065851749,7.774516670314158
1979-11-01,One year,9.771015366074126,7.624289452314345,7.556101236144838
1979-10-01,One year,9.63245765536467,7.51716004959029,7.632845361710045
1979-09-01,One year,9.611508154663753,7.52056046299117,7.321083972223068
1979-08-01,One year,9.269895874927052,7.407634336131362,7.261749428188532
1979-07-01,One year,8.98959651776618,7.271775286435865,7.033443746494004
1979-06-01,One year,8.756246702051705,7.364148955945233,7.034221086244927
1979-05-01,One year,8.569732566858269,7.361600049845811,7.158545054963897
1979-04-01,One year,8.225040118309696,7.063395067531565,6.815215926888241
1979-03-01,One year,7.919599264472758,6.768434996530616,6.696549205606476
